item_id,ingredient_id,ingredient_name,ingredient_category
366,83,teriyaki,sauce
366,42,mozzarella,dairy
367,70,croissant,grain
367,8,lamb,protein
367,105,coriander,spice
368,131,honey,sweetener
368,87,alfredo,sauce
368,69,bagel,grain
368,106,chili powder,spice
369,31,cucumber,vegetable
370,14,scallops,protein
370,111,za'atar,spice
371,107,cinnamon,spice
372,72,ramen noodles,grain
372,40,bok choy,vegetable
372,65,oats,grain
372,134,brown sugar,sweetener
373,20,prosciutto,protein
373,61,bread,grain
373,120,blueberry,fruit
374,60,pasta,grain
374,31,cucumber,vegetable
374,51,milk,dairy
375,62,flour,grain
375,130,sugar,sweetener
375,49,butter,dairy
375,137,vanilla extract,sweetener
375,138,chocolate,sweetener
375,96,pepper,spice
376,51,milk,dairy
376,130,sugar,sweetener
376,69,bagel,grain
376,147,peanut oil,oil
376,87,alfredo,sauce
376,31,cucumber,vegetable
377,14,scallops,protein
378,149,truffle oil,oil
378,146,avocado oil,oil
378,74,rice noodles,grain
379,3,pork,protein
379,26,broccoli,vegetable
380,62,flour,grain
380,130,sugar,sweetener
380,49,butter,dairy
380,138,chocolate,sweetener
380,80,bbq sauce,sauce
381,62,flour,grain
381,130,sugar,sweetener
381,49,butter,dairy
381,137,vanilla extract,sweetener
381,138,chocolate,sweetener
381,142,vegetable oil,oil
382,131,honey,sweetener
382,60,pasta,grain
382,84,sriracha,sauce
382,151,almond,nut
383,111,za'atar,spice
384,6,tuna,protein
384,43,parmesan,dairy
385,93,fish sauce,sauce
386,116,pineapple,fruit
386,1,chicken,protein
386,151,almond,nut
387,51,milk,dairy
387,137,vanilla extract,sweetener
387,130,sugar,sweetener
387,115,mango,fruit
388,96,pepper,spice
388,78,soy sauce,sauce
388,27,carrot,vegetable
388,5,salmon,protein
389,13,lobster,protein
389,59,rice,grain
389,80,bbq sauce,sauce
389,156,hazelnut,nut
390,100,basil,spice
390,118,banana,fruit
391,51,milk,dairy
391,137,vanilla extract,sweetener
391,130,sugar,sweetener
391,73,udon noodles,grain
391,20,prosciutto,protein
391,60,pasta,grain
392,117,apple,fruit
392,134,brown sugar,sweetener
392,127,dragon fruit,fruit
393,44,cheddar,dairy
394,135,molasses,sweetener
394,7,tofu,protein
394,122,coconut,fruit
395,147,peanut oil,oil
395,43,parmesan,dairy
396,108,ginger powder,spice
396,26,broccoli,vegetable
396,113,lime,fruit
396,18,pulled pork,protein
397,60,pasta,grain
397,73,udon noodles,grain
398,119,strawberry,fruit
398,156,hazelnut,nut
399,69,bagel,grain
399,156,hazelnut,nut
399,41,cheese,dairy
400,4,shrimp,protein
400,24,spinach,vegetable
400,46,feta,dairy
400,98,paprika,spice
401,104,turmeric,spice
401,44,cheddar,dairy
402,153,walnut,nut
402,95,salt,spice
402,41,cheese,dairy
402,66,tortilla,grain
403,102,rosemary,spice
403,68,naan,grain
403,53,sour cream,dairy
404,51,milk,dairy
404,130,sugar,sweetener
404,123,peach,fruit
404,3,pork,protein
404,112,lemon,fruit
405,107,cinnamon,spice
405,159,sesame seed,nut
405,41,cheese,dairy
406,13,lobster,protein
406,108,ginger powder,spice
406,94,salsa,sauce
407,89,chimichurri,sauce
407,28,bell pepper,vegetable
407,61,bread,grain
408,62,flour,grain
408,49,butter,dairy
408,137,vanilla extract,sweetener
408,138,chocolate,sweetener
408,51,milk,dairy
408,22,tomato,vegetable
408,121,raspberry,fruit
408,119,strawberry,fruit
409,30,zucchini,vegetable
409,100,basil,spice
409,16,ground beef,protein
410,51,milk,dairy
410,137,vanilla extract,sweetener
410,130,sugar,sweetener
410,133,agave,sweetener
411,142,vegetable oil,oil
411,84,sriracha,sauce
411,157,pine nut,nut
411,68,naan,grain
412,62,flour,grain
412,49,butter,dairy
412,137,vanilla extract,sweetener
412,138,chocolate,sweetener
412,70,croissant,grain
412,50,cream,dairy
412,82,mayo,sauce
413,137,vanilla extract,sweetener
413,130,sugar,sweetener
413,20,prosciutto,protein
413,68,naan,grain
414,51,milk,dairy
414,123,peach,fruit
414,133,agave,sweetener
414,62,flour,grain
415,157,pine nut,nut
415,20,prosciutto,protein
415,42,mozzarella,dairy
415,140,condensed milk,sweetener
416,87,alfredo,sauce
416,130,sugar,sweetener
416,7,tofu,protein
416,140,condensed milk,sweetener
417,69,bagel,grain
417,22,tomato,vegetable
418,51,milk,dairy
418,137,vanilla extract,sweetener
418,22,tomato,vegetable
419,99,oregano,spice
419,11,duck,protein
419,102,rosemary,spice
420,22,tomato,vegetable
420,39,scallion,vegetable
421,153,walnut,nut
422,122,coconut,fruit
422,38,ginger,vegetable
422,95,salt,spice
422,10,bacon,protein
423,129,yuzu,fruit
423,49,butter,dairy
424,31,cucumber,vegetable
425,125,watermelon,fruit
425,58,provolone,dairy
425,37,garlic,vegetable
425,141,olive oil,oil
426,80,bbq sauce,sauce
426,5,salmon,protein
426,154,pistachio,nut
427,1,chicken,protein
427,37,garlic,vegetable
428,2,beef,protein
428,23,lettuce,vegetable
428,22,tomato,vegetable
428,21,onion,vegetable
428,82,mayo,sauce
428,61,bread,grain
428,135,molasses,sweetener
428,25,kale,vegetable
428,57,gouda,dairy
428,4,shrimp,protein
429,18,pulled pork,protein
429,143,sesame oil,oil
429,3,pork,protein
430,74,rice noodles,grain
430,151,almond,nut
430,40,bok choy,vegetable
431,80,bbq sauce,sauce
431,105,coriander,spice
431,153,walnut,nut
431,159,sesame seed,nut
432,17,steak,protein
432,54,blue cheese,dairy
433,2,beef,protein
433,23,lettuce,vegetable
433,22,tomato,vegetable
433,21,onion,vegetable
433,41,cheese,dairy
433,82,mayo,sauce
433,61,bread,grain
433,47,goat cheese,dairy
433,88,marinara,sauce
433,32,avocado,vegetable
433,105,coriander,spice
434,141,olive oil,oil
434,143,sesame oil,oil
434,5,salmon,protein
434,111,za'atar,spice
435,159,sesame seed,nut
435,82,mayo,sauce
435,112,lemon,fruit
436,2,beef,protein
436,23,lettuce,vegetable
436,22,tomato,vegetable
436,41,cheese,dairy
436,61,bread,grain
436,113,lime,fruit
436,27,carrot,vegetable
436,131,honey,sweetener
436,11,duck,protein
437,5,salmon,protein
437,148,chili oil,oil
437,52,yogurt,dairy
438,73,udon noodles,grain
438,140,condensed milk,sweetener
438,90,tahini,sauce
438,125,watermelon,fruit
439,39,scallion,vegetable
439,154,pistachio,nut
440,95,salt,spice
440,49,butter,dairy
441,157,pine nut,nut
441,27,carrot,vegetable
442,64,quinoa,grain
442,58,provolone,dairy
442,156,hazelnut,nut
442,39,scallion,vegetable
443,133,agave,sweetener
443,25,kale,vegetable
443,53,sour cream,dairy
443,22,tomato,vegetable
444,45,cream cheese,dairy
444,81,ranch,sauce
444,112,lemon,fruit
445,28,bell pepper,vegetable
445,133,agave,sweetener
445,103,cayenne,spice
445,79,hot sauce,sauce
446,58,provolone,dairy
447,147,peanut oil,oil
447,127,dragon fruit,fruit
447,54,blue cheese,dairy
447,107,cinnamon,spice
448,127,dragon fruit,fruit
448,154,pistachio,nut
448,57,gouda,dairy
448,91,hoisin,sauce
449,68,naan,grain
450,126,passion fruit,fruit
451,100,basil,spice
451,25,kale,vegetable
451,137,vanilla extract,sweetener
451,150,peanut,nut
452,25,kale,vegetable
452,112,lemon,fruit
453,67,pita,grain
453,16,ground beef,protein
454,134,brown sugar,sweetener
454,48,ricotta,dairy
454,95,salt,spice
454,104,turmeric,spice
455,105,coriander,spice
455,114,orange,fruit
455,31,cucumber,vegetable
455,40,bok choy,vegetable
456,47,goat cheese,dairy
456,108,ginger powder,spice
456,26,broccoli,vegetable
456,139,caramel,sweetener
457,114,orange,fruit
457,101,thyme,spice
457,47,goat cheese,dairy
458,119,strawberry,fruit
458,4,shrimp,protein
458,29,mushroom,vegetable
458,66,tortilla,grain
459,81,ranch,sauce
460,28,bell pepper,vegetable
460,23,lettuce,vegetable
460,131,honey,sweetener
460,97,cumin,spice
461,2,beef,protein
461,23,lettuce,vegetable
461,22,tomato,vegetable
461,21,onion,vegetable
461,41,cheese,dairy
461,82,mayo,sauce
461,61,bread,grain
461,19,chorizo,protein
461,58,provolone,dairy
461,111,za'atar,spice
461,44,cheddar,dairy
462,2,beef,protein
462,23,lettuce,vegetable
462,21,onion,vegetable
462,41,cheese,dairy
462,82,mayo,sauce
462,61,bread,grain
462,100,basil,spice
463,114,orange,fruit
463,134,brown sugar,sweetener
464,104,turmeric,spice
464,44,cheddar,dairy
464,96,pepper,spice
465,107,cinnamon,spice
465,152,cashew,nut
466,27,carrot,vegetable
466,86,pesto,sauce
466,158,macadamia,nut
467,104,turmeric,spice
467,147,peanut oil,oil
467,124,grape,fruit
468,64,quinoa,grain
468,16,ground beef,protein
468,117,apple,fruit
469,65,oats,grain
469,52,yogurt,dairy
469,120,blueberry,fruit
469,97,cumin,spice
470,104,turmeric,spice
470,61,bread,grain
470,128,guava,fruit
470,22,tomato,vegetable
471,83,teriyaki,sauce
471,109,garlic powder,spice
471,124,grape,fruit
472,107,cinnamon,spice
472,11,duck,protein
472,81,ranch,sauce
472,13,lobster,protein
473,2,beef,protein
473,23,lettuce,vegetable
473,22,tomato,vegetable
473,21,onion,vegetable
473,41,cheese,dairy
473,82,mayo,sauce
473,61,bread,grain
473,63,noodles,grain
473,47,goat cheese,dairy
473,98,paprika,spice
474,69,bagel,grain
474,157,pine nut,nut
475,40,bok choy,vegetable
476,147,peanut oil,oil
477,108,ginger powder,spice
477,134,brown sugar,sweetener
477,146,avocado oil,oil
478,92,oyster sauce,sauce
479,104,turmeric,spice
479,41,cheese,dairy
480,62,flour,grain
481,2,beef,protein
481,23,lettuce,vegetable
481,22,tomato,vegetable
481,21,onion,vegetable
481,82,mayo,sauce
481,116,pineapple,fruit
481,68,naan,grain
481,108,ginger powder,spice
482,139,caramel,sweetener
482,119,strawberry,fruit
482,35,cabbage,vegetable
482,34,jalapeno,vegetable
483,5,salmon,protein
484,133,agave,sweetener
485,88,marinara,sauce
485,146,avocado oil,oil
486,22,tomato,vegetable
486,41,cheese,dairy
486,82,mayo,sauce
486,61,bread,grain
486,137,vanilla extract,sweetener
486,136,stevia,sweetener
486,11,duck,protein
487,109,garlic powder,spice
488,76,farro,grain
488,118,banana,fruit
488,89,chimichurri,sauce
489,17,steak,protein
489,151,almond,nut
489,152,cashew,nut
489,70,croissant,grain
490,83,teriyaki,sauce
490,123,peach,fruit
490,39,scallion,vegetable
491,106,chili powder,spice
492,42,mozzarella,dairy
492,151,almond,nut
492,116,pineapple,fruit
492,153,walnut,nut
493,30,zucchini,vegetable
493,35,cabbage,vegetable
493,96,pepper,spice
493,154,pistachio,nut
494,102,rosemary,spice
494,35,cabbage,vegetable
494,135,molasses,sweetener
494,1,chicken,protein
495,150,peanut,nut
495,24,spinach,vegetable
495,116,pineapple,fruit
495,30,zucchini,vegetable
496,76,farro,grain
497,48,ricotta,dairy
498,55,swiss cheese,dairy
498,106,chili powder,spice
498,32,avocado,vegetable
498,49,butter,dairy
499,75,couscous,grain
500,88,marinara,sauce
501,141,olive oil,oil
502,36,celery,vegetable
502,31,cucumber,vegetable
502,83,teriyaki,sauce
503,9,turkey,protein
503,58,provolone,dairy
503,132,maple syrup,sweetener
504,56,brie,dairy
504,87,alfredo,sauce
504,60,pasta,grain
504,128,guava,fruit
505,25,kale,vegetable
505,38,ginger,vegetable
505,11,duck,protein
506,128,guava,fruit
507,128,guava,fruit
508,33,corn,vegetable
508,93,fish sauce,sauce
508,124,grape,fruit
508,39,scallion,vegetable
509,96,pepper,spice
510,95,salt,spice
511,2,beef,protein
511,23,lettuce,vegetable
511,41,cheese,dairy
511,22,tomato,vegetable
511,53,sour cream,dairy
511,66,tortilla,grain
511,79,hot sauce,sauce
511,3,pork,protein
511,110,curry powder,spice
512,106,chili powder,spice
512,128,guava,fruit
512,34,jalapeno,vegetable
513,124,grape,fruit
514,2,beef,protein
514,23,lettuce,vegetable
514,22,tomato,vegetable
514,53,sour cream,dairy
514,66,tortilla,grain
514,135,molasses,sweetener
514,154,pistachio,nut
515,145,canola oil,oil
515,55,swiss cheese,dairy
515,112,lemon,fruit
516,117,apple,fruit
516,134,brown sugar,sweetener
517,2,beef,protein
517,23,lettuce,vegetable
517,53,sour cream,dairy
517,32,avocado,vegetable
518,12,crab,protein
518,65,oats,grain
519,136,stevia,sweetener
519,156,hazelnut,nut
519,4,shrimp,protein
519,141,olive oil,oil
520,91,hoisin,sauce
521,124,grape,fruit
522,116,pineapple,fruit
522,84,sriracha,sauce
523,153,walnut,nut
524,33,corn,vegetable
524,106,chili powder,spice
525,34,jalapeno,vegetable
525,42,mozzarella,dairy
526,154,pistachio,nut
526,45,cream cheese,dairy
526,140,condensed milk,sweetener
527,88,marinara,sauce
528,17,steak,protein
528,139,caramel,sweetener
528,147,peanut oil,oil
528,135,molasses,sweetener
529,11,duck,protein
529,47,goat cheese,dairy
529,7,tofu,protein
529,89,chimichurri,sauce
530,106,chili powder,spice
531,63,noodles,grain
532,46,feta,dairy
533,32,avocado,vegetable
533,139,caramel,sweetener
534,53,sour cream,dairy
535,156,hazelnut,nut
536,112,lemon,fruit
537,2,beef,protein
537,23,lettuce,vegetable
537,22,tomato,vegetable
537,53,sour cream,dairy
537,15,sausage,protein
537,105,coriander,spice
538,141,olive oil,oil
538,154,pistachio,nut
538,45,cream cheese,dairy
539,2,beef,protein
539,23,lettuce,vegetable
539,22,tomato,vegetable
539,53,sour cream,dairy
539,66,tortilla,grain
539,5,salmon,protein
539,127,dragon fruit,fruit
540,87,alfredo,sauce
540,11,duck,protein
540,117,apple,fruit
541,153,walnut,nut
541,27,carrot,vegetable
541,73,udon noodles,grain
542,7,tofu,protein
542,3,pork,protein
542,156,hazelnut,nut
543,133,agave,sweetener
543,124,grape,fruit
543,147,peanut oil,oil
543,9,turkey,protein
544,38,ginger,vegetable
544,124,grape,fruit
545,2,beef,protein
545,23,lettuce,vegetable
545,41,cheese,dairy
545,66,tortilla,grain
546,59,rice,grain
546,41,cheese,dairy
546,94,salsa,sauce
546,66,tortilla,grain
546,2,beef,protein
546,36,celery,vegetable
547,134,brown sugar,sweetener
547,28,bell pepper,vegetable
547,72,ramen noodles,grain
548,153,walnut,nut
549,41,cheese,dairy
549,53,sour cream,dairy
549,94,salsa,sauce
549,66,tortilla,grain
549,55,swiss cheese,dairy
549,61,bread,grain
549,87,alfredo,sauce
549,134,brown sugar,sweetener
550,96,pepper,spice
550,38,ginger,vegetable
550,134,brown sugar,sweetener
550,54,blue cheese,dairy
551,2,beef,protein
552,44,cheddar,dairy
552,9,turkey,protein
552,53,sour cream,dairy
553,94,salsa,sauce
553,40,bok choy,vegetable
553,26,broccoli,vegetable
554,59,rice,grain
554,41,cheese,dairy
554,53,sour cream,dairy
554,94,salsa,sauce
554,66,tortilla,grain
554,62,flour,grain
554,48,ricotta,dairy
555,59,rice,grain
555,53,sour cream,dairy
555,94,salsa,sauce
555,66,tortilla,grain
555,120,blueberry,fruit
556,92,oyster sauce,sauce
556,144,coconut oil,oil
557,2,beef,protein
557,23,lettuce,vegetable
557,41,cheese,dairy
557,22,tomato,vegetable
557,53,sour cream,dairy
557,66,tortilla,grain
557,125,watermelon,fruit
557,75,couscous,grain
557,24,spinach,vegetable
557,54,blue cheese,dairy
558,80,bbq sauce,sauce
558,1,chicken,protein
558,124,grape,fruit
559,6,tuna,protein
559,44,cheddar,dairy
559,80,bbq sauce,sauce
560,98,paprika,spice
560,23,lettuce,vegetable
560,27,carrot,vegetable
561,2,beef,protein
561,23,lettuce,vegetable
561,41,cheese,dairy
561,22,tomato,vegetable
561,53,sour cream,dairy
561,66,tortilla,grain
561,70,croissant,grain
561,27,carrot,vegetable
562,15,sausage,protein
562,136,stevia,sweetener
562,117,apple,fruit
562,62,flour,grain
563,59,rice,grain
563,41,cheese,dairy
563,53,sour cream,dairy
563,94,salsa,sauce
563,66,tortilla,grain
563,116,pineapple,fruit
563,42,mozzarella,dairy
563,104,turmeric,spice
563,50,cream,dairy
564,88,marinara,sauce
564,20,prosciutto,protein
565,59,rice,grain
565,41,cheese,dairy
565,53,sour cream,dairy
565,94,salsa,sauce
565,66,tortilla,grain
565,54,blue cheese,dairy
565,51,milk,dairy
565,90,tahini,sauce
565,134,brown sugar,sweetener
566,57,gouda,dairy
566,112,lemon,fruit
567,115,mango,fruit
567,28,bell pepper,vegetable
567,71,sourdough,grain
567,102,rosemary,spice
568,58,provolone,dairy
568,66,tortilla,grain
568,111,za'atar,spice
568,96,pepper,spice
569,2,beef,protein
569,23,lettuce,vegetable
569,41,cheese,dairy
569,22,tomato,vegetable
569,53,sour cream,dairy
569,66,tortilla,grain
569,92,oyster sauce,sauce
569,77,tomato sauce,sauce
570,155,pecan,nut
571,59,rice,grain
571,41,cheese,dairy
571,53,sour cream,dairy
571,94,salsa,sauce
571,148,chili oil,oil
572,59,rice,grain
572,41,cheese,dairy
572,53,sour cream,dairy
572,66,tortilla,grain
572,12,crab,protein
572,38,ginger,vegetable
573,99,oregano,spice
573,30,zucchini,vegetable
573,79,hot sauce,sauce
574,125,watermelon,fruit
575,115,mango,fruit
575,90,tahini,sauce
575,33,corn,vegetable
576,7,tofu,protein
577,59,rice,grain
577,111,za'atar,spice
578,48,ricotta,dairy
578,40,bok choy,vegetable
578,12,crab,protein
579,83,teriyaki,sauce
579,26,broccoli,vegetable
579,107,cinnamon,spice
580,31,cucumber,vegetable
580,105,coriander,spice
581,47,goat cheese,dairy
582,102,rosemary,spice
582,87,alfredo,sauce
582,41,cheese,dairy
583,2,beef,protein
583,41,cheese,dairy
583,22,tomato,vegetable
583,53,sour cream,dairy
583,66,tortilla,grain
583,118,banana,fruit
583,85,aioli,sauce
583,159,sesame seed,nut
583,131,honey,sweetener
584,59,rice,grain
584,41,cheese,dairy
584,53,sour cream,dairy
584,94,salsa,sauce
584,66,tortilla,grain
584,9,turkey,protein
584,130,sugar,sweetener
585,36,celery,vegetable
585,24,spinach,vegetable
585,144,coconut oil,oil
586,2,beef,protein
586,23,lettuce,vegetable
586,41,cheese,dairy
586,53,sour cream,dairy
586,66,tortilla,grain
586,56,brie,dairy
587,39,scallion,vegetable
587,150,peanut,nut
588,56,brie,dairy
588,102,rosemary,spice
588,147,peanut oil,oil
588,64,quinoa,grain
589,47,goat cheese,dairy
589,117,apple,fruit
589,144,coconut oil,oil
589,53,sour cream,dairy
590,59,rice,grain
590,94,salsa,sauce
590,66,tortilla,grain
590,11,duck,protein
591,122,coconut,fruit
592,18,pulled pork,protein
592,77,tomato sauce,sauce
592,104,turmeric,spice
593,1,chicken,protein
593,22,tomato,vegetable
593,50,cream,dairy
593,38,ginger,vegetable
593,37,garlic,vegetable
593,135,molasses,sweetener
593,99,oregano,spice
593,130,sugar,sweetener
593,31,cucumber,vegetable
594,132,maple syrup,sweetener
594,1,chicken,protein
595,117,apple,fruit
596,1,chicken,protein
596,22,tomato,vegetable
596,50,cream,dairy
596,38,ginger,vegetable
596,42,mozzarella,dairy
596,157,pine nut,nut
596,131,honey,sweetener
597,21,onion,vegetable
598,147,peanut oil,oil
599,32,avocado,vegetable
600,138,chocolate,sweetener
600,79,hot sauce,sauce
601,1,chicken,protein
601,22,tomato,vegetable
601,50,cream,dairy
601,38,ginger,vegetable
601,15,sausage,protein
601,12,crab,protein
601,23,lettuce,vegetable
602,88,marinara,sauce
602,19,chorizo,protein
603,92,oyster sauce,sauce
603,46,feta,dairy
603,24,spinach,vegetable
603,44,cheddar,dairy
604,124,grape,fruit
604,23,lettuce,vegetable
604,82,mayo,sauce
604,96,pepper,spice
605,132,maple syrup,sweetener
605,94,salsa,sauce
605,91,hoisin,sauce
606,79,hot sauce,sauce
606,103,cayenne,spice
606,84,sriracha,sauce
607,113,lime,fruit
607,41,cheese,dairy
608,125,watermelon,fruit
609,1,chicken,protein
609,22,tomato,vegetable
609,38,ginger,vegetable
609,37,garlic,vegetable
609,134,brown sugar,sweetener
609,147,peanut oil,oil
609,33,corn,vegetable
609,131,honey,sweetener
610,32,avocado,vegetable
611,141,olive oil,oil
611,1,chicken,protein
611,140,condensed milk,sweetener
612,1,chicken,protein
612,22,tomato,vegetable
612,38,ginger,vegetable
612,37,garlic,vegetable
612,10,bacon,protein
613,42,mozzarella,dairy
613,56,brie,dairy
614,32,avocado,vegetable
615,51,milk,dairy
615,130,sugar,sweetener
615,151,almond,nut
615,103,cayenne,spice
616,133,agave,sweetener
616,135,molasses,sweetener
616,98,paprika,spice
616,39,scallion,vegetable
617,142,vegetable oil,oil
618,1,chicken,protein
618,22,tomato,vegetable
618,50,cream,dairy
618,38,ginger,vegetable
618,35,cabbage,vegetable
618,65,oats,grain
618,82,mayo,sauce
619,35,cabbage,vegetable
619,134,brown sugar,sweetener
619,40,bok choy,vegetable
619,7,tofu,protein
620,72,ramen noodles,grain
621,106,chili powder,spice
621,139,caramel,sweetener
622,140,condensed milk,sweetener
622,68,naan,grain
622,31,cucumber,vegetable
622,120,blueberry,fruit
623,127,dragon fruit,fruit
623,119,strawberry,fruit
624,69,bagel,grain
624,18,pulled pork,protein
625,111,za'atar,spice
625,76,farro,grain
626,133,agave,sweetener
627,95,salt,spice
627,15,sausage,protein
